x0,x1,y
1322.6480287201496,396.357102818549,0
844.1288115061567,751.2781372244372,0
919.3949307340828,547.4214529462115,0
891.8905669937598,514.6789356173864,1
826.8862617491629,860.5105216112743,0
907.4781375290593,432.7268055545091,1
955.9787329129093,461.06408129986386,1
723.9424795386387,645.0146904634742,0
627.306611148668,213.21026437574994,0
725.1104521783375,245.47908441673636,0
915.9838643112575,535.9811650379991,1
965.5635632902008,898.5984680934291,0
1109.1206489257524,191.99820533482318,0
882.5063939814918,430.0381717468953,1
1043.6380979027685,377.5638474144372,0
969.105771113321,423.8644420950927,1
1017.2403502842752,257.4106511262606,0
916.4239734641092,633.2780026470648,0
910.4903684494062,331.43609070851136,1
931.7747492437518,-82.69835321311325,0
1302.4691558928687,467.2581882048984,0
1300.6247114079265,165.48030372748232,0
957.8457783322233,314.8677535494563,1
810.9797043913076,546.6662044748834,0
1140.2110226745338,-116.6905399709994,0
380.4937217745108,317.11992274003416,0
1026.626930958219,404.2302975744783,0
1010.4351648004308,267.00953259750554,0
936.3046817490521,301.48325037330216,1
877.9416595401375,377.07266334884247,1
919.4980491277672,45.767336823399205,0
925.4651510319885,409.25638175736447,1
1062.5040127221268,694.3043568686344,0
913.1326680501079,353.82885311462076,1
895.1488837152057,391.2066569784584,1
1129.502007937986,726.8033189382586,0
897.6539438993599,274.36801067110486,1
842.6215382204567,342.189381117101,1
931.6682124288614,268.82089860055794,1
472.5592604469364,420.4477831845867,0
594.541286536985,332.90469591525846,0
482.09957668085127,593.5343664650918,0
1018.6841264990195,246.1448522613976,0
1168.622875369191,83.46131333407249,0
1102.1992394634644,743.8850370480359,0
605.1101797998735,708.6209698280829,0
418.86297990655805,959.6793336138786,0
660.6410765370086,949.8609020045216,0
431.6336539627798,660.5507746172168,0
414.77416614616493,1013.3272075138522,1
364.43645166218016,1212.99449169322,0
444.9136771718214,994.5916194531189,0
549.4153980888674,689.3270346239128,0
440.64831133236254,974.6144878041138,1
758.2110923206606,823.737736277746,0
440.30911495457576,861.1785323014115,1
365.65596525818603,880.3826652168987,0
354.08806562305847,960.3353470788677,1
626.5729816296327,1198.1393595507097,0
373.85945346544344,892.1278701121157,1
133.30688983323125,898.2651337675277,0
504.1299430908262,950.9569145135829,1
126.41207961044034,1005.1486390982254,0
333.0134783852319,606.9111693965469,0
429.1764725934531,900.5731240613696,1
515.1699668806217,914.0832755382355,1
714.9096656784627,968.3643424810527,0
578.1277410785489,829.7897870612961,0
435.29243893899127,957.643755667934,1
465.92059889248867,1061.154602165024,0
464.5901953218361,616.2335766933139,0
573.3648980738539,1249.9767870517546,0
655.0911547257904,839.4305382419318,0
420.92549806098845,770.7479199295943,0
415.08509029245533,928.5253254094076,1
203.95985637001706,737.6237572175203,0
883.3804069830122,745.7026406708977,0
462.5488562289013,533.3738599837022,1
700.7706329253592,1023.9173191669586,0
971.7073239282073,494.33313081857193,0
220.74748138825635,983.1351937458746,0
479.5453005372942,520.0116470962782,1
-59.05181825955697,550.5046462893191,0
277.4530053729421,763.1164709627827,0
441.87447175009794,21.233743191413737,0
540.1380406983012,518.2702640670898,1
579.8176582149179,483.652573278626,0
1000.1390772942674,335.8826889427775,0
666.6212297580449,20.57785650790038,0
732.3087444274206,700.784577302837,0
994.5413410865227,666.2190296676245,0
518.4621229758045,445.75778565079,1
971.655962616587,806.9437476938946,0
551.8139077294268,477.28826889427773,1
107.48856228901292,896.7385998370224,0
495.9874471750098,445.82337431914135,1
119.67244158285638,863.9449022444508,0
521.8770632925359,546.0917319166958,1
346.9815718666349,33.41912790485492,0
548.9655962616587,524.3943747693894,1
514.2500888955458,449.132295345933,1
1045.9139587047473,591.1783595694435,0
194.70181727344885,300.25892012729037,0
548.9707323928208,493.1333130818572,1
420.16817533656126,388.08709186824296,0
624.5008889554578,54.322953459329995,0
710.569645976954,289.6912652965768,0
512.1162051288647,429.76112537071253,0
476.51724033448795,294.9288902429866,1
456.50098826084684,226.87663299534503,1
541.6850901761865,316.8923948793347,1
406.20372912396584,288.7157475144885,0
518.7396987802441,241.29821343040464,1
423.8159869663275,212.8879693078262,0
445.339370841399,176.48667211029812,1
349.84295419953827,285.00317104801246,0
552.4993530046235,298.6475271876766,1
383.0702733454277,-22.81318899326118,0
444.58979209225396,204.8409874401098,0
467.8358755915093,-48.159802711515624,0
264.33106107857793,277.51715368903166,0
401.426328489047,445.01414633813306,0
677.7249200168126,458.5364625006421,0
482.67439641574003,231.09419155965222,1
328.6399573121704,197.55139271034562,0
388.2526526117508,339.8993284496057,0
554.9625410190696,249.9935033832896,0
638.4003279134052,524.8814359248533,0
477.8310255090906,251.94683056648435,1
666.212224058318,77.7528578098435,0
288.0522576050872,14.315171310174975,0
774.5867130336322,197.47829452820716,0
326.4445536526026,338.92221246451635,0
579.1363460842489,226.85653099525697,1
471.46932516999266,166.27637302685315,1
332.79903592694495,9.760309500410159,0
270.63683465654003,179.9934413215441,0
-126.61876694472153,-53.55575299723078,0
447.2072451305287,66.34335456881183,1
848.4797514838124,80.56577768538821,0
484.8026513024779,34.556187837102584,1
540.5233113410823,-21.00243051551466,0
966.3169990411247,269.8733386900609,0
45.622552723759384,435.9219037155949,0
110.24169255286694,467.1511830985739,0
7.119570087449802,-184.85516306777635,0
166.7040862795725,37.20749496805675,0
477.76240778591216,71.79902865893497,1
450.07813988584195,43.52342694621994,1
844.0249149862962,288.98194381647227,0
477.98101233681086,54.6697360052311,1
119.09150149892974,355.8307023732782,0
411.63672479888885,77.89671947323822,1
174.71048285515826,478.8475041165066,0
408.8303858776827,10.170697649189854,1
88.32571184422528,-386.6471665125853,0
447.5455618628349,94.40211662366809,1
555.1165783283594,-121.38606768277526,0
509.0497984680185,229.17159082845558,0
488.91742896658906,70.05601400213394,1
496.3000535694386,227.01440475448337,0
512.7587522740422,536.7787600224353,0
846.421468581334,101.19414287216316,0
921.2068439086468,-119.30994074880132,0
416.7100778280043,89.11784665927595,1
609.3949173096273,168.53415836618484,0
273.58709978511894,217.3023885985129,0
208.03063309864964,639.8728998377246,0
313.8521872498185,512.6015126848054,1
623.7331574073071,314.6272072497278,0
294.6121037932451,569.7918901549016,1
339.5455997825045,569.4495640169454,1
224.09175528736537,468.8322036568726,0
654.0126652141096,628.607377311245,0
-8.41730489839233,641.5219098925138,0
564.2835616574771,692.3221845155675,0
655.370331794566,650.651465769311,0
281.5053551427548,229.09929157505286,0
353.1547903351386,481.7260654812103,1
359.40679449719494,624.5233285386951,1
84.26358492290609,366.03167695729394,0
120.48386191241022,690.1489268812425,0
757.4968191611163,607.998823880886,0
203.52449523135724,432.231906340375,0
413.50190393902056,580.3377699500672,1
602.6376148253225,576.1907072548123,0
425.84333900607385,501.9302050493106,1
303.70346129746326,905.167253326641,0
390.9396790753961,775.472695702096,0
334.0655260475733,896.5768016025852,0
377.51659160552526,597.599395057144,1
760.4333981934351,566.6330412960484,0
217.68343219128144,495.5306387465246,0
445.57229712898095,786.5596010177708,0
454.2216168401561,554.2453402184202,1
341.54947199920275,539.4848414613039,1
111.31606495788066,203.8340699033035,0
398.26939484306797,419.33289334110884,0
288.8615882980307,599.320347631004,0
29.925375470099397,607.5543627715412,0
252.2392087905811,439.1293672080318,1
-18.405740786613478,444.9178003944584,0
10.623024029666823,343.062447027594,0
-6.056102666982042,570.6636614327962,0
62.1324738923453,503.70408502943593,0
301.85060982393674,226.20841607252214,0
138.13924637177183,571.099909375102,0
159.0060589551755,414.4901176388405,1
94.33031214324082,607.2677923594867,0
86.27416015984284,269.8371313515613,0
168.8309302336521,488.26092450698735,1
268.6918805915415,441.44477768119566,1
376.6115877367437,228.12986772148378,0
-13.284850184166629,410.5767836330882,0
283.1062691795885,546.6629457408562,0
152.71451310942982,432.2570483244969,1
235.6448973220886,383.73905686119,1
300.5087889015504,592.6300946409888,0
427.42914624785783,445.4901551885435,0
364.90899340420816,436.69159539052083,0
47.95753488787793,623.3915131265519,0
12.12001647341097,292.26044922634736,0
185.5042276204949,377.8510710271851,1
164.08562512371037,484.0932533609319,1
172.56117734009086,456.7642329024832,1
261.01826180080735,434.56128772134446,1
989.6556737803181,343.07504224110016,0
521.2094093769147,205.44867974425355,0
937.5466087855478,266.91600475626365,0
869.5328419177398,-121.51704679311325,0
1029.424250904597,202.15132664857032,0
774.6869438422627,346.01173392813774,0
719.4393957779153,81.05871392621916,0
956.7300184080776,513.8024265736519,0
538.23023732131,190.31754645275865,0
1061.0953791878626,62.6890283642893,0
922.8831491104302,181.54941276466124,0
1146.7054816576092,170.09186090991867,0
779.3671133692113,205.08072042127927,1
883.6772239803532,235.5394114031264,1
775.741056543571,228.62589646016616,1
860.8561019329011,242.8367395359498,1
974.161189964697,415.3133054725521,0
586.4627380166853,281.97445342159654,0
782.4292716676189,202.35853055341687,1
1101.011063163522,374.7515335134817,0
501.054184424005,336.32316473962493,0
791.1066140824411,218.84820774173582,1
959.7813829132554,-201.7043663715309,0
815.029984754438,182.70215180448335,1
891.8979488028876,198.719797406691,1
913.5786800132353,401.6929713373291,0
1201.1883824439042,385.4382031457601,0
870.7982881300327,204.487505027897,1
849.9569120584558,240.3863523200335,1
886.8039555142054,251.51575136725768,0
-346.1108433726643,899.3571685407737,0
349.79278756453334,679.1788405740772,0
-78.79856635288294,173.30182652975247,0
402.421500887809,716.8916028860867,0
606.5065012346853,624.7103358257375,0
618.448757040345,684.5037379278928,0
-173.82693449401575,887.736941275554,0
-47.08001322569967,705.1767386993511,0
118.51421862769956,602.8623765366038,1
128.02791353813132,606.0567584596255,1
116.16912247079256,625.5208444859707,1
63.93807702465314,531.1938135061889,1
167.57943245994764,1062.059180847689,0
10.68656260694145,403.4416033999892,0
-172.0070862456795,1009.7292029082355,0
56.2509801621816,634.603515000543,1
409.857165799184,1010.7468990066736,0
-372.85998239424555,662.6233529862599,0
34.48021169852583,596.9801536453639,1
630.2216740533383,717.76496664591,0
117.10705029888231,586.3177965586141,1
380.7860976337636,925.9342426770202,0
119.32018230690456,634.7138247175066,1
66.35400154916303,543.941806372106,1
483.5460809488833,889.4322194498159,0
140.63532006389946,592.8707007363562,1
-101.08741841771621,55.69131170225933,0
490.1930087711471,746.3623522404163,0
490.98599241680824,527.952991946788,0
389.4392382413013,564.2545101859237,0
139.61336490918163,233.96558382804523,0
48.1526875941035,875.8960448879761,0
374.96708311159216,585.1632869887155,1
921.03778845614,581.2876808153318,0
850.7072451304398,381.138856775575,0
378.7160588368878,1075.2005078016462,0
20.79525017988709,670.130120625534,0
403.4299060898334,504.2933332475128,1
387.4132526594296,578.6518011008544,1
-25.40432219950344,385.7222549895848,0
404.3384711874263,566.5522889289751,1
564.2043839313013,720.3425804035112,0
475.3760505184273,316.32969450089456,0
576.1018427719707,584.8033061604857,0
236.0693061716109,709.3736094360136,0
405.4085689701766,493.8955986392038,1
-147.72907078340245,577.7500931520469,0
473.147900594444,505.5922798600485,1
382.68118075037796,460.33586640786285,1
469.4468352527804,718.9070702901378,0
776.7377337445478,197.16075777983485,0
464.412642926322,373.94163217754544,0
362.2187698062944,564.8317011505144,1
524.4963995153946,902.702931119378,0
571.0856221598156,478.7398286242224,0
375.6673081027577,785.948244875142,0
349.44776681076775,130.38138223948505,0
306.7053686693321,822.0271921925766,0
485.8410741596717,541.7149037198941,1
292.95129109249825,541.0764440679569,1
1248.8284868404733,514.3869042334236,0
498.504729780388,248.90187955242618,0
899.9346486231304,198.30724804310276,1
1195.014336242552,-69.73523562744754,0
1042.3878340104047,331.3159426006954,0
897.2981500958202,265.97377809257017,1
445.30714311233095,51.35901930334276,0
637.8176791259974,606.2865773892147,0
1261.3732561164666,161.0907036064919,0
989.9029171543859,568.8607444535153,0
860.4588201103451,190.1037904912053,1
868.0607071667766,575.7106063529693,0
752.6379918952675,684.3017925804827,0
913.2745433532592,265.9180350478791,1
911.1337136669536,252.95710059731817,1
885.9205055086968,683.8367581391557,0
1111.3807204323887,363.3864120683759,0
799.447222781326,227.98352417864908,0
871.5203141214371,172.54925452043966,1
1299.6968093451696,255.16339524087587,0
774.6328905683076,119.79608298972019,0
995.0309443914404,37.98308511674597,0
537.587278081578,-95.08909585003073,0
956.7758284718466,245.60631200170758,1
318.628198796374,282.9216792224078,0
940.3001520386936,227.5060888029416,1
958.2795528678195,203.25717793641036,1
932.0300687730041,223.66184533637235,1
894.1458103430391,-167.1239895905577,0
1320.6442254593076,388.0523264927232,0
368.3594579763815,215.96957888997105,0
492.54323442362244,1012.8766604656321,0
-40.959840584777965,768.6546196786401,0
-117.78085298515919,613.2691020795204,0
-70.9708545309552,259.72253876499246,0
413.65608096630046,-59.315302013664336,0
700.7281689172617,326.75246042727844,0
481.7041234802165,482.25131243803247,1
467.17868739005837,475.38415254936757,1
471.25248410436205,498.7411534055363,1
466.6488426348338,473.922916264649,1
305.9467546490588,507.57244411813053,0
968.6617144773574,384.7839713944086,0
273.6932270200838,64.44677483417337,0
812.0412348021648,313.51312438032494,0
437.33594579763815,472.4969578889971,1
519.4840922399605,437.0314522297326,0
813.2349683044217,43.357461338123585,0
396.4040159415222,527.765461967864,1
498.01440359615873,507.2746852606522,1
661.488426348338,230.22916264649024,0
707.5248410436208,478.4115340553627,0
26.19558595966214,495.5880251994323,0
998.1146991181784,299.899347527439,0
393.40291454690447,476.87225387649926,1
975.1440359615871,563.7468526065219,0
740.7641404213607,306.64273255038927,0
497.3661714477357,489.37839713944084,1
481.8234968304422,455.23574613381237,1
666.7868739005837,244.84152549367542,0
86.43384959769354,262.86966015240745,1
-14.32215041762396,544.1770840874237,0
51.57439598098323,295.5540387304833,1
38.02624680711824,283.20581120226234,1
295.8535764049414,187.04760880529352,0
461.0191450761699,314.4394142477126,0
122.84733106894903,252.093179634549,1
-92.6987476422727,-35.36921286151812,0
89.27341166715819,232.4508801994661,1
73.74824720953904,273.0374780318666,1
129.82157334580614,96.23434033231172,0
85.70365159710927,146.23129161423432,0
100.5681434061652,314.96790925678334,1
-137.21226724288175,519.3630116237272,0
-54.940469330322315,-95.61174910693467,0
68.91319762114438,326.0988600316266,0
96.7345307864231,223.9955134385527,1
356.9965755626503,100.50867354920678,0
-217.32306235790952,446.347405369899,0
89.20215320074952,286.21236207832453,1
38.427644344003,205.6566963305311,0
284.22769675552473,262.37706218689834,0
-6.097320847942996,386.221609231907,0
102.16985067060847,336.724498436277,0
152.4898914451508,634.1580721270668,0
85.28229718704061,464.1252714196582,0
484.14884355781896,272.6575795301219,0
152.74588482905816,260.897842115422,1
52.35752027317481,-19.12441800826747,0
131.22546983976434,618.3553799787768,0
1031.0621799894511,346.977303385755,0
679.7801620938931,239.46267165040794,1
805.86908352882,259.2812447573152,1
395.5726568660196,123.84449718052029,0
445.6537409088544,535.966489439937,0
665.2918092493576,258.2816297834377,1
638.7302581950355,246.0406130694552,0
987.5604024006267,173.65834047112259,0
803.1179503315349,82.70433330789922,0
1183.9201530502844,323.88395690538414,0
769.623961327016,-103.79189363385956,0
1023.3701587413298,63.46496857940846,0
354.35792861294675,105.40506058645803,0
408.234839772648,478.7426199486163,0
718.7818574359685,246.8467500089064,1
494.9564212796573,584.8453605983394,0
303.86790173912885,317.62609330179504,0
745.0407229194793,220.75583442336247,1
1034.1972119182537,73.33523302104524,0
446.35393754338236,-95.29753175456489,0
972.1601814855176,9.785170246595527,0
677.550595956276,-178.01576372627306,0
681.9631144494601,284.0179677379628,1
774.5030839720913,235.28459267919465,1
739.6904795992826,190.96540867555416,1
426.69648650942213,82.19581819955005,0
394.56895995765933,199.81425951008808,0
688.0521607016782,192.32227610922706,1
772.0430924473584,209.1079155973774,1
694.7307972416745,608.9422380759363,0
493.2194588436976,580.0758186583881,1
560.7192954145181,594.3321353553024,1
569.7107966055418,607.9180242941111,1
778.0510616986177,740.6872687090772,0
445.65700923585615,317.79513734865765,0
620.627955821788,879.40353837139,0
308.7659272251119,719.0490924020263,0
526.6604633531814,885.5488841404083,0
273.6316163891823,528.2844158153946,0
527.6783730086162,522.527404914374,0
559.4092658989532,621.3015802445276,1
582.3832931967835,663.772042004175,0
508.21746410840865,469.8483917243544,0
446.59419254223275,460.86975979168625,0
388.078771381931,351.31272142921887,0
790.6922755596433,366.19968593868373,0
259.2022574940673,595.5145256977371,0
616.9620017870867,614.6077929863693,0
605.687833421987,845.7696443819536,0
576.1110306677155,792.8984751101625,0
549.0809828522467,640.652615041984,1
298.8618697155597,532.4949966825124,0
601.1764891328562,616.62258011567,1
565.5866993856049,632.3442928139524,1
448.51566979787833,744.6460104915768,0
568.7071046969558,639.3690934573157,1
496.23318570153805,566.0340868475191,1
776.0874328179176,770.4959896447231,0
549.2935842359768,564.8316731783186,1
625.4335110204725,728.8196314687741,0
539.1921141862402,511.98304132006234,1
517.168933431521,721.7536060099317,0
526.606856190745,427.8376733026114,0
397.1862549664774,539.9146584218529,0
563.646350081632,538.1007377820852,1
632.7682983517219,699.7018937451569,0
532.338296312524,419.6656837431741,1
518.5298392248097,530.8413311433268,1
583.4255434173562,429.1524719467889,1
465.72436648075137,570.0616936965234,0
546.078663256545,623.1757101027133,0
554.7860898034746,665.1816993298164,0
561.9993280900167,447.4581869045159,1
433.4855137883443,485.1352843607123,0
622.6080225617618,534.6330570282637,1
658.741217956247,414.62279952055303,0
496.89128188187465,489.9707817818855,0
440.76293101474783,233.84415684242413,0
548.7876763772211,335.06376712138507,0
626.821423557038,268.39480523830537,0
548.0508075646032,444.276905943554,0
555.9090011913571,472.9317001271577,1
654.2331403684427,565.6088773780656,0
419.6485457212874,340.1889020615689,0
770.0402659228857,636.2704816011226,0
390.4728712508503,638.7431195960669,0
769.5230451323421,652.5524916461458,0
585.0584141236932,547.5791640452803,1
622.7500391178094,530.1624034226811,1
543.2691167289578,561.2385215863396,0
497.91091613852166,108.54278512745145,1
221.00304628780466,559.5206839720472,0
566.5419364512187,10.412295499614487,0
412.1084965010805,155.40039263741872,1
490.4442016012951,195.39114870873783,1
684.4919843634457,666.0369180208429,0
634.556905458515,16.47894669432705,0
185.37527467281905,-242.83653079528045,0
-52.010693655328396,347.1637449077747,0
517.4631224805846,160.46989412393214,1
180.20373048192005,556.6593435803317,0
487.0696039645399,107.57578535648217,1
470.6931525768459,147.13741325143306,1
793.6518375512645,240.34160059378053,0
539.3532044558171,163.83976748095873,0
463.801251955791,258.6094557668853,0
418.64342130209116,-291.8198539181683,0
482.7358295692997,132.03150656156222,1
96.25962015414711,310.448779072648,0
421.33880157076885,101.007162584673,1
757.2212736676674,342.2532305038269,0
587.7130963618093,561.3381540042922,0
902.3325160937422,-257.18438856557174,0
636.784746434755,-65.30016518537204,0
507.87628258217774,185.2523213047553,1
697.076467568189,497.7303526066754,0
154.1676393281918,-30.797169468788354,0
-35.532764705868146,-59.210008934548966,0
505.870366635113,212.0797100872149,1
89.80670433878322,-150.70327147454668,0
449.63141952602035,377.9450289514892,1
200.65876947996412,366.804219847322,0
702.0875694843093,609.159488385758,0
697.8043582599203,232.07372381496535,0
426.67992542747425,362.31870531370726,1
402.85647190588173,376.69333605592936,1
362.8911366509978,485.5430677324322,0
612.2373845453385,640.509166946516,0
642.1260766796388,647.9273668757864,0
192.77311352987795,369.3986274574408,0
473.7184915359459,406.45610581305334,1
478.3988636558775,407.61774701076877,1
457.4423826814552,313.9358080257402,0
458.4181878503756,458.4384304972291,0
455.5560195542168,112.14417471081941,0
551.7343044055682,380.65866508426296,0
311.8507518526426,358.6492760384113,0
159.71501357440252,450.44516358523305,0
500.430238110594,604.7876659461883,0
143.24897869308978,181.8326037905939,0
559.3027449710451,602.1672158357777,0
467.79104550480747,410.28224015817545,1
462.6343550647211,348.3729110553309,1
574.3849221710511,664.9427266241382,0
409.2679941218625,363.59571574532237,1
456.21022959424135,400.86235428278223,1
541.4544779571663,269.5919232305341,0
400.27799941073107,334.63038026391166,1
500.23656223833353,657.202665382797,0
233.29230404017895,430.796848634233,0
381.72109012594177,317.83026750911586,1
336.45719440587277,80.59142423856713,0
758.338832509671,62.69734666913678,0
393.83329837572217,361.9720443677806,1
859.2267448510067,479.83156711810864,0
681.0362298486139,105.32802966766175,0
444.5302914794075,384.16650563713966,1
329.85111609607617,516.5145688534423,0
641.5139950767576,261.6801108472005,0
394.81492446994895,297.196316051514,1
280.45054227088076,-35.491414498412894,0
474.8737371044273,316.21904998961287,1
193.55346155315692,-68.86878102969763,0
299.86327886531956,597.2598951019731,0
434.6199420438763,402.57642974987806,1
622.6667743399599,245.6218450173834,0
875.2313659189834,208.60928236252983,0
-57.55961330452516,316.7395695342023,0
389.3772743695455,373.9703458585261,1
437.3440588376647,321.71890869736217,1
248.3392281448515,219.4523408045904,0
817.1606422671405,96.33709962479782,0
-7.154142499453883,241.64148466339472,0
604.3342045655456,789.7711083167471,0
351.31776200067276,435.1853897061507,0
446.0174317445732,300.8720365369618,1
671.0281777938503,665.8772946931831,0
262.5257034010343,800.006002346621,0
386.49265085952845,279.94705888979405,1
200.0486297412562,596.8367046469828,0
524.1175262273449,771.7737965374489,1
-110.82280808085409,877.6942109548228,0
541.4468726053791,365.900330750918,0
426.92629380254004,752.5055774968382,1
473.00062787524047,837.4285648930072,1
961.9615732414803,690.3450017258391,0
239.2638840104163,681.0454287048938,0
490.4425569546341,571.1184755747215,0
423.13451577923325,770.4743612500104,1
407.0981611802588,755.0429348178973,1
189.79258637466984,707.6713575997138,0
652.2350279004136,814.4581640865455,0
503.86186899581577,669.2128190669436,0
969.3242112725103,521.3688009998514,0
524.2344038899797,796.1755290131412,1
592.3204496806927,1028.4003037293346,0
596.1370235890702,1160.2116571860997,0
465.358738091324,726.4389351049263,1
374.21667833213655,797.9522213960443,1
962.7980230198552,864.9790871542873,0
266.4002231169734,552.4495546159263,0
450.6140364893879,399.7332332403477,0
569.8960651494714,243.01842135197467,0
418.5351502271763,782.2583747273868,1
802.5440475736758,872.2544235639698,0
525.1463123495258,748.1626439107537,1
206.34794258967125,765.3792119044308,0
281.66886053712017,1092.9509929322626,0
548.1497112933857,520.5224440191362,0
124.49768362739417,570.6084732750725,0
627.3406068152381,807.4890347901038,1
614.1407895825919,761.4163566969141,0
555.5310083022036,1059.6786639965617,0
400.5108911351168,689.1725524067776,0
734.906490384571,1060.0697908079785,0
736.1063207167732,940.9763110170377,0
383.88963421819915,912.389143164773,0
584.2859090553887,564.3494718497906,0
566.8555866485788,803.7801367270022,1
480.0377692578519,983.7256139407845,0
709.7896175784001,732.1954317072042,0
616.9757099315412,887.6574697095607,1
564.545065114884,842.6654938927763,1
625.7593612870158,736.3511248415759,1
367.98199295686106,847.659564496989,0
672.1353712800433,851.3979085100276,1
425.5271476840877,804.5223561178487,0
637.6111247549611,826.471419952288,1
671.7688636222966,887.7769457452025,1
356.88295091203855,907.8395006993537,0
720.9481818126924,863.3066451688636,0
657.0683947705104,1093.1144544971976,0
510.9774689994714,838.3422701460202,0
495.7972241596418,611.5010190763128,0
677.2129551787286,761.9568995455581,1
752.7287269535221,648.1746921965114,0
623.0848399872935,859.3748590017005,0
634.8790193258722,796.5484047788002,1
589.4624075740951,797.2325244181292,0
391.45355208113676,785.0907633905019,0
-75.68917937533155,506.25556094078945,0
-262.9187036804858,258.25324887512966,0
497.3823885902317,513.9153883325232,0
175.9195767376611,20.781054896034917,0
-128.55704143944837,473.14054756446706,0
237.7992924610146,661.4228027528335,0
431.4277670357337,210.11362495109137,0
652.8666688541626,-315.54857028867474,0
331.7717836640126,475.95434261993597,0
-269.3988174197565,-124.70235108866132,0
-117.0910592838494,-335.04643134573115,0
524.5793822926319,360.5491976618775,0
255.95525124387234,153.2330236643357,1
204.61582650899499,73.66014596310235,1
273.90072329671267,40.56911084475276,1
297.9690519957093,54.3423785746193,1
218.8720621230576,134.17478491926542,1
224.22343385031547,137.52674089802056,1
166.72674766239234,531.9238509735321,0
311.9972104908988,110.05472006821955,1
284.9836023961128,122.77810377729301,1
791.4552001945693,234.85094136361732,0
269.44846306719063,124.59815646496057,1
-242.5496976469666,81.11561328665879,0
415.0881801554548,-451.61895665442535,0
-17.782161125474488,-193.37145724677987,0
